id,site_id,specie_id,citation_id,cultivar_id,treatment_id,date,dateloc,time,timeloc,mean,n,statname,stat,notes,created_at,updated_at,variable_id,user_id,checked,access_level,entity_id,method_id,date_year,date_month,date_day,time_hour,time_minute
6000012221,6000003609,2588,6000000007,6000000350,6000000014,2016-08-08 07:00:00,5.00,,9.00,0.1434,,"",,"",2016-11-08 23:31:36.623836,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007415,6000000003,,,,,
6000012921,6000003609,2588,6000000007,6000000350,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.5829,,"",,"",2016-11-08 23:31:40.037426,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008115,6000000003,,,,,
6000013271,6000003609,2588,6000000007,6000000350,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.6197,,"",,"",2016-11-08 23:31:41.710504,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008465,6000000003,,,,,
6000012229,6000003617,2588,6000000007,6000000318,6000000014,2016-08-08 07:00:00,5.00,,9.00,0.06141,,"",,"",2016-11-08 23:31:36.659168,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007423,6000000003,,,,,
6000012230,6000003618,2588,6000000007,6000000388,6000000014,2016-08-08 07:00:00,5.00,,9.00,0.07988,,"",,"",2016-11-08 23:31:36.663555,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007424,6000000003,,,,,
6000012580,6000003618,2588,6000000007,6000000388,6000000014,2016-09-08 07:00:00,5.00,,9.00,0.3699,,"",,"",2016-11-08 23:31:38.348601,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007774,6000000003,,,,,
6000012581,6000003619,2588,6000000007,6000000374,6000000014,2016-09-08 07:00:00,5.00,,9.00,0.2847,,"",,"",2016-11-08 23:31:38.353057,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007775,6000000003,,,,,
6000013282,6000003620,2588,6000000007,6000000346,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.6923,,"",,"",2016-11-08 23:31:41.757111,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008476,6000000003,,,,,
6000012232,6000003620,2588,6000000007,6000000346,6000000014,2016-08-08 07:00:00,5.00,,9.00,0.07838,,"",,"",2016-11-08 23:31:36.672573,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007426,6000000003,,,,,
6000012582,6000003620,2588,6000000007,6000000346,6000000014,2016-09-08 07:00:00,5.00,,9.00,0.34,,"",,"",2016-11-08 23:31:38.357579,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007776,6000000003,,,,,
6000012932,6000003620,2588,6000000007,6000000346,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.6158,,"",,"",2016-11-08 23:31:40.090217,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008126,6000000003,,,,,
6000012934,6000003622,2588,6000000007,6000000251,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.5228,,"",,"",2016-11-08 23:31:40.09984,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008128,6000000003,,,,,
6000012935,6000003623,2588,6000000007,6000000275,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.6619,,"",,"",2016-11-08 23:31:40.10569,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008129,6000000003,,,,,
6000013285,6000003623,2588,6000000007,6000000275,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.7616,,"",,"",2016-11-08 23:31:41.77001,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008479,6000000003,,,,,
6000012936,6000003624,2588,6000000007,6000000254,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.7668,,"",,"",2016-11-08 23:31:40.110378,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008130,6000000003,,,,,
6000013286,6000003624,2588,6000000007,6000000254,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.7947,,"",,"",2016-11-08 23:31:41.774237,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008480,6000000003,,,,,
6000012587,6000003625,2588,6000000007,6000000283,6000000014,2016-09-08 07:00:00,5.00,,9.00,0.2828,,"",,"",2016-11-08 23:31:38.380194,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007781,6000000003,,,,,
6000012937,6000003625,2588,6000000007,6000000283,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.584,,"",,"",2016-11-08 23:31:40.115053,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008131,6000000003,,,,,
6000013287,6000003625,2588,6000000007,6000000283,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.7718,,"",,"",2016-11-08 23:31:41.77849,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008481,6000000003,,,,,
6000013637,6000003625,2588,6000000007,6000000283,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.7933,,"",,"",2016-11-08 23:31:44.085696,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008831,6000000003,,,,,
6000012588,6000003626,2588,6000000007,6000000329,6000000014,2016-09-08 07:00:00,5.00,,9.00,0.4566,,"",,"",2016-11-08 23:31:38.386044,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007782,6000000003,,,,,
6000012938,6000003626,2588,6000000007,6000000329,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.7035,,"",,"",2016-11-08 23:31:40.119788,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008132,6000000003,,,,,
